,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,home_Year,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,visiting_Year,home score,visiting score,Win Binary
0,25,3685,1484,27,2972,2085,49.7,2016,29,3685,1814,27,4291,1465,47.1,2016,21.0,20.0,1.0
0,11,4725,1928,22,4267,1672,79.6,2016,27,3926,1616,29,4012,1875,59.5,2016,24.0,31.0,0.0
0,18,3541,2187,18,4307,1413,59.1,2016,16,3836,1205,27,3327,1711,53.1,2016,16.0,25.0,0.0
0,20,3585,1813,26,3832,1652,46.7,2016,25,3264,1712,13,3996,2283,64.7,2016,29.0,10.0,1.0
0,34,3466,1802,14,3898,1581,39.2,2016,17,3942,1769,20,3800,1812,52.3,2016,22.0,23.0,0.0
0,24,5074,1742,21,4380,1626,66.8,2016,14,4051,1922,30,4120,1881,56.1,2016,34.0,35.0,0.0
0,17,3740,1748,33,3958,1938,60.8,2016,35,4198,1510,28,3987,1567,58.7,2016,33.0,27.0,1.0
0,23,4100,1463,28,3724,1430,52.5,2016,12,3036,2630,18,3582,2130,62.4,2016,13.0,7.0,1.0
0,24,3176,1859,17,3226,1595,49.3,2016,31,3969,1735,11,3598,1950,78.1,2016,23.0,14.0,1.0
0,29,3728,1631,13,3444,1703,43.0,2016,17,4199,1701,25,4308,1515,72.4,2016,23.0,27.0,0.0
0,18,4124,1591,19,3612,1487,57.1,2016,23,3500,1824,25,3875,2247,48.6,2016,12.0,10.0,1.0
0,15,3631,2396,20,4167,1336,77.6,2016,27,3879,1412,25,4018,1417,45.7,2016,19.0,20.0,0.0
0,22,4202,1628,17,4200,1926,65.9,2016,15,4111,1310,14,3975,1701,65.2,2016,35.0,39.0,0.0
0,28,4136,1732,28,3365,1518,52.9,2016,11,4308,1872,23,3806,1417,79.4,2016,21.0,23.0,0.0
0,21,4758,1696,21,4130,1916,66.5,2016,18,4202,1760,23,3882,1600,60.5,2016,16.0,38.0,0.0
0,25,2911,2019,20,3848,2654,49.2,2016,29,2951,1252,18,3732,1660,37.5,2016,28.0,0.0,1.0
0,12,3036,2630,18,3582,2130,62.4,2016,34,3466,1802,14,3898,1581,39.2,2016,31.0,37.0,0.0
0,15,4111,1310,14,3975,1701,65.2,2016,18,3541,2187,18,4307,1413,59.1,2016,15.0,16.0,0.0
0,24,3176,1859,17,3226,1595,49.3,2016,17,3740,1748,33,3958,1938,60.8,2016,19.0,12.0,1.0
0,11,4308,1872,23,3806,1417,79.4,2016,23,3500,1824,25,3875,2247,48.6,2016,31.0,24.0,1.0
0,25,3264,1712,13,3996,2283,64.7,2016,23,4100,1463,28,3724,1430,52.5,2016,20.0,25.0,0.0
0,18,4202,1760,23,3882,1600,60.5,2016,17,3942,1769,20,3800,1812,52.3,2016,24.0,16.0,1.0
0,21,4758,1696,21,4130,1916,66.5,2016,15,3631,2396,20,4167,1336,77.6,2016,23.0,27.0,0.0
0,27,3879,1412,25,4018,1417,45.7,2016,24,5074,1742,21,4380,1626,66.8,2016,16.0,13.0,1.0
0,29,3685,1814,27,4291,1465,47.1,2016,25,2911,2019,20,3848,2654,49.2,2016,46.0,27.0,1.0
0,28,4136,1732,28,3365,1518,52.9,2016,27,3926,1616,29,4012,1875,59.5,2016,40.0,7.0,1.0
0,29,2951,1252,18,3732,1660,37.5,2016,18,4124,1591,19,3612,1487,57.1,2016,9.0,3.0,1.0
0,25,3685,1484,27,2972,2085,49.7,2016,22,4202,1628,17,4200,1926,65.9,2016,34.0,20.0,1.0
0,14,4051,1922,30,4120,1881,56.1,2016,11,4725,1928,22,4267,1672,79.6,2016,28.0,35.0,0.0
0,35,4198,1510,28,3987,1567,58.7,2016,29,3728,1631,13,3444,1703,43.0,2016,38.0,14.0,1.0
0,16,3836,1205,27,3327,1711,53.1,2016,17,4199,1701,25,4308,1515,72.4,2016,17.0,14.0,1.0
0,31,3969,1735,11,3598,1950,78.1,2016,20,3585,1813,26,3832,1652,46.7,2016,14.0,29.0,0.0
0,11,4308,1872,23,3806,1417,79.4,2016,24,3176,1859,17,3226,1595,49.3,2016,27.0,0.0,1.0
0,17,3942,1769,20,3800,1812,52.3,2016,25,3685,1484,27,2972,2085,49.7,2016,17.0,29.0,0.0
0,18,3541,2187,18,4307,1413,59.1,2016,14,4051,1922,30,4120,1881,56.1,2016,10.0,17.0,0.0
0,12,3036,2630,18,3582,2130,62.4,2016,28,4136,1732,28,3365,1518,52.9,2016,33.0,18.0,1.0
0,29,3728,1631,13,3444,1703,43.0,2016,23,4100,1463,28,3724,1430,52.5,2016,17.0,19.0,0.0
0,23,3500,1824,25,3875,2247,48.6,2016,25,3264,1712,13,3996,2283,64.7,2016,30.0,24.0,1.0
0,27,3879,1412,25,4018,1417,45.7,2016,21,4758,1696,21,4130,1916,66.5,2016,27.0,29.0,0.0
0,17,4199,1701,25,4308,1515,72.4,2016,15,4111,1310,14,3975,1701,65.2,2016,34.0,27.0,1.0
0,29,3685,1814,27,4291,1465,47.1,2016,16,3836,1205,27,3327,1711,53.1,2016,10.0,22.0,0.0
0,18,4124,1591,19,3612,1487,57.1,2016,25,2911,2019,20,3848,2654,49.2,2016,37.0,18.0,1.0
0,27,3926,1616,29,4012,1875,59.5,2016,29,2951,1252,18,3732,1660,37.5,2016,32.0,37.0,0.0
0,20,3585,1813,26,3832,1652,46.7,2016,18,4202,1760,23,3882,1600,60.5,2016,34.0,3.0,1.0
0,17,3740,1748,33,3958,1938,60.8,2016,34,3466,1802,14,3898,1581,39.2,2016,24.0,3.0,1.0
0,22,4202,1628,17,4200,1926,65.9,2016,35,4198,1510,28,3987,1567,58.7,2016,26.0,22.0,1.0
0,15,3631,2396,20,4167,1336,77.6,2016,31,3969,1735,11,3598,1950,78.1,2016,31.0,17.0,1.0
0,24,5074,1742,21,4380,1626,66.8,2016,11,4725,1928,22,4267,1672,79.6,2016,32.0,45.0,0.0
0,17,3942,1769,20,3800,1812,52.3,2016,23,3500,1824,25,3875,2247,48.6,2016,22.0,7.0,1.0
0,29,3728,1631,13,3444,1703,43.0,2016,22,4202,1628,17,4200,1926,65.9,2016,30.0,27.0,1.0
0,21,4758,1696,21,4130,1916,66.5,2016,25,3264,1712,13,3996,2283,64.7,2016,31.0,20.0,1.0
0,11,4308,1872,23,3806,1417,79.4,2016,12,3036,2630,18,3582,2130,62.4,2016,0.0,16.0,0.0
0,34,3466,1802,14,3898,1581,39.2,2016,18,4124,1591,19,3612,1487,57.1,2016,17.0,27.0,0.0
0,11,4725,1928,22,4267,1672,79.6,2016,29,3685,1814,27,4291,1465,47.1,2016,48.0,33.0,1.0
0,31,3969,1735,11,3598,1950,78.1,2016,15,4111,1310,14,3975,1701,65.2,2016,17.0,14.0,1.0
0,24,3176,1859,17,3226,1595,49.3,2016,18,3541,2187,18,4307,1413,59.1,2016,27.0,20.0,1.0
0,23,4100,1463,28,3724,1430,52.5,2016,14,4051,1922,30,4120,1881,56.1,2016,27.0,28.0,0.0
0,27,3926,1616,29,4012,1875,59.5,2016,25,3685,1484,27,2972,2085,49.7,2016,7.0,27.0,0.0
0,25,2911,2019,20,3848,2654,49.2,2016,15,3631,2396,20,4167,1336,77.6,2016,17.0,24.0,0.0
0,35,4198,1510,28,3987,1567,58.7,2016,24,5074,1742,21,4380,1626,66.8,2016,34.0,35.0,0.0
0,28,4136,1732,28,3365,1518,52.9,2016,29,2951,1252,18,3732,1660,37.5,2016,13.0,17.0,0.0
0,18,4202,1760,23,3882,1600,60.5,2016,17,3740,1748,33,3958,1938,60.8,2016,43.0,7.0,1.0
0,16,3836,1205,27,3327,1711,53.1,2016,27,3879,1412,25,4018,1417,45.7,2016,24.0,10.0,1.0
0,25,2911,2019,20,3848,2654,49.2,2016,28,4136,1732,28,3365,1518,52.9,2016,21.0,33.0,0.0
0,16,3836,1205,27,3327,1711,53.1,2016,24,3176,1859,17,3226,1595,49.3,2016,31.0,13.0,1.0
0,23,3500,1824,25,3875,2247,48.6,2016,18,3541,2187,18,4307,1413,59.1,2016,17.0,30.0,0.0
0,25,3264,1712,13,3996,2283,64.7,2016,11,4308,1872,23,3806,1417,79.4,2016,13.0,33.0,0.0
0,18,4202,1760,23,3882,1600,60.5,2016,34,3466,1802,14,3898,1581,39.2,2016,31.0,13.0,1.0
0,23,4100,1463,28,3724,1430,52.5,2016,21,4758,1696,21,4130,1916,66.5,2016,10.0,16.0,0.0
0,15,4111,1310,14,3975,1701,65.2,2016,20,3585,1813,26,3832,1652,46.7,2016,24.0,23.0,1.0
0,22,4202,1628,17,4200,1926,65.9,2016,31,3969,1735,11,3598,1950,78.1,2016,29.0,23.0,1.0
0,25,3685,1484,27,2972,2085,49.7,2016,11,4725,1928,22,4267,1672,79.6,2016,16.0,23.0,0.0
0,29,2951,1252,18,3732,1660,37.5,2016,12,3036,2630,18,3582,2130,62.4,2016,19.0,30.0,0.0
0,14,4051,1922,30,4120,1881,56.1,2016,35,4198,1510,28,3987,1567,58.7,2016,34.0,31.0,1.0
0,15,3631,2396,20,4167,1336,77.6,2016,17,3942,1769,20,3800,1812,52.3,2016,28.0,14.0,1.0
0,17,4199,1701,25,4308,1515,72.4,2016,27,3879,1412,25,4018,1417,45.7,2016,23.0,16.0,1.0
0,29,3685,1814,27,4291,1465,47.1,2016,27,3926,1616,29,4012,1875,59.5,2016,14.0,17.0,0.0
0,35,4198,1510,28,3987,1567,58.7,2016,25,3685,1484,27,2972,2085,49.7,2016,21.0,13.0,1.0
0,11,4308,1872,23,3806,1417,79.4,2016,17,3942,1769,20,3800,1812,52.3,2016,35.0,17.0,1.0
0,27,3879,1412,25,4018,1417,45.7,2016,23,4100,1463,28,3724,1430,52.5,2016,27.0,23.0,1.0
0,24,5074,1742,21,4380,1626,66.8,2016,29,3685,1814,27,4291,1465,47.1,2016,41.0,38.0,1.0
0,23,3500,1824,25,3875,2247,48.6,2016,18,4202,1760,23,3882,1600,60.5,2016,30.0,15.0,1.0
0,31,3969,1735,11,3598,1950,78.1,2016,29,3728,1631,13,3444,1703,43.0,2016,16.0,17.0,0.0
0,12,3036,2630,18,3582,2130,62.4,2016,25,2911,2019,20,3848,2654,49.2,2016,45.0,16.0,1.0
0,15,4111,1310,14,3975,1701,65.2,2016,29,2951,1252,18,3732,1660,37.5,2016,31.0,28.0,1.0
0,18,3541,2187,18,4307,1413,59.1,2016,25,3264,1712,13,3996,2283,64.7,2016,28.0,26.0,1.0
0,21,4758,1696,21,4130,1916,66.5,2016,20,3585,1813,26,3832,1652,46.7,2016,27.0,20.0,1.0
0,14,4051,1922,30,4120,1881,56.1,2016,17,3740,1748,33,3958,1938,60.8,2016,10.0,26.0,0.0
0,18,4124,1591,19,3612,1487,57.1,2016,11,4725,1928,22,4267,1672,79.6,2016,26.0,24.0,1.0
0,17,4199,1701,25,4308,1515,72.4,2016,15,3631,2396,20,4167,1336,77.6,2016,16.0,30.0,0.0
0,24,3176,1859,17,3226,1595,49.3,2016,22,4202,1628,17,4200,1926,65.9,2016,26.0,23.0,1.0
0,28,4136,1732,28,3365,1518,52.9,2016,34,3466,1802,14,3898,1581,39.2,2016,28.0,3.0,1.0
0,17,4199,1701,25,4308,1515,72.4,2016,31,3969,1735,11,3598,1950,78.1,2016,26.0,10.0,1.0
